3 3 0.55 0.55 4 4 2 1
0.694981 2.82398 1926
0.82258 2.81272 1928
0.949306 2.79773 1930
1.07421 2.77844 1932
1.1976 2.75509 1934
1.3193 2.72771 1936
1.43912 2.69635 1938
1.55679 2.66125 1940
1.67224 2.62251 1942
1.78537 2.58009 1944
1.89598 2.53403 1946
2.00388 2.48434 1948
2.10895 2.43112 1950
2.21105 2.37437 1952
2.30988 2.3143 1954
2.40561 2.25084 1956
2.49796 2.1841 1958
2.58663 2.11422 1960
2.67178 2.04135 1962
2.7531 1.96558 1964
2.83 1.88724 1966
2.90337 1.806 1968
2.97264 1.72214 1970
3.03765 1.63586 1972
3.09845 1.54736 1974
3.15502 1.45665 1976
3.2071 1.3639 1978
3.25468 1.26932 1980
3.29768 1.17293 1982
3.33594 1.075 1984
3.36933 0.975558 1986
3.39777 0.874673 1988
3.4213 0.772486 1990
3.43995 0.669182 1992
3.45329 0.565472 1994
3.46219 0.460459 1996
3.46612 0.354805 1998
3.46512 0.248634 2000
3.45917 0.142073 2002
3.44828 0.0352509 2004
3.43254 -0.0715526 2006
3.41266 -0.178035 2008
3.3896 -0.285552 2010
3.35932 -0.391531 2012
3.32428 -0.496946 2014
3.28449 -0.601668 2016
3.24003 -0.705472 2018
3.19098 -0.808355 2020
3.13735 -0.910038 2022
3.07927 -1.01039 2024
3.01682 -1.10931 2026
2.95012 -1.20661 2028
2.87927 -1.30211 2030
2.80449 -1.39584 2032
2.72559 -1.48776 2034
2.64286 -1.57765 2036
2.55645 -1.66537 2038
2.46647 -1.75084 2040
2.37298 -1.83384 2042
2.27618 -1.91428 2044
2.17614 -1.99199 2046
2.07289 -2.06669 2048
